1,"平成28年経済センサス‐活動調査　追加集計","","","","","","","","","","","","",""
2,"","","","","","","第３表　企業産業（中分類）、経営組織（５区分）別企業等数－都道府県、市区町村","","","","","","",""
3,"","","","","","","Table 3  Enterprises, etc. and , by Industry Major Groups, and Legal Organization (5 Groups), for Prefectures and Municipalities","","","","","","",""
4,"","","","","","","","","","","","","",""
5,"","","","","","","keiso5.0000","keiso5.0001","keiso5.0002","keiso5.0003","keiso5.0004","keiso5.0005","keiso5.0006","keiso5.0007"
6,"","","","","","","0","1","2","3","3","3","2","1"
7,"","","","","","","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000"
8,"","","","","","","0","0","0","0","0","0","0","0"
9,"","","","","","","総数(経営組織)","法人","(法人)会社企業","(法人)(会社企業)株式・有限・相互会社","(法人)(会社企業)合名・合資会社","(法人)(会社企業)合同会社","(法人)会社以外の法人","個人"
10,"","","地域","","","企業産業中分類","企業等数","企業等数","企業等数","企業等数","企業等数","企業等数","企業等数","企業等数"
150,"ti.04100","2","仙台市","ksanB.0009","2","　　C 鉱業，採石業，砂利採取業",3,3,3,3,-,-,-,-
151,"ti.04100","2","仙台市","ksanB.0010","4","　　　　05 鉱業，採石業，砂利採取業",3,3,3,3,-,-,-,-
152,"ti.04100","2","仙台市","ksanB.0011","2","　　D 建設業",2987,2602,2601,2582,8,11,1,385
153,"ti.04100","2","仙台市","ksanB.0012","4","　　　　06 総合工事業",1078,975,974,972,2,-,1,103
154,"ti.04100","2","仙台市","ksanB.0013","4","　　　　07 職別工事業（設備工事業を除く）",990,777,777,773,2,2,-,213
155,"ti.04100","2","仙台市","ksanB.0014","4","　　　　08 設備工事業",917,848,848,835,4,9,-,69
156,"ti.04100","2","仙台市","ksanB.0015","2","　　E 製造業",1089,841,836,827,8,1,5,248
157,"ti.04100","2","仙台市","ksanB.0016","4","　　　　09 食料品製造業",124,103,100,98,2,-,3,21
158,"ti.04100","2","仙台市","ksanB.0017","4","　　　　10 飲料・たばこ・飼料製造業",15,13,12,12,-,-,1,2
159,"ti.04100","2","仙台市","ksanB.0018","4","　　　　11 繊維工業",57,32,32,29,2,1,-,25
160,"ti.04100","2","仙台市","ksanB.0019","4","　　　　12 木材・木製品製造業（家具を除く）",6,4,4,4,-,-,-,2
161,"ti.04100","2","仙台市","ksanB.0020","4","　　　　13 家具・装備品製造業",61,35,35,35,-,-,-,26
162,"ti.04100","2","仙台市","ksanB.0021","4","　　　　14 パルプ・紙・紙加工品製造業",31,28,28,28,-,-,-,3
163,"ti.04100","2","仙台市","ksanB.0022","4","　　　　15 印刷・同関連業",242,200,200,199,1,-,-,42
164,"ti.04100","2","仙台市","ksanB.0023","4","　　　　16 化学工業",16,15,15,15,-,-,-,1
165,"ti.04100","2","仙台市","ksanB.0024","4","　　　　17 石油製品・石炭製品製造業",5,5,5,5,-,-,-,-
166,"ti.04100","2","仙台市","ksanB.0025","4","　　　　18 プラスチック製品製造業（別掲を除く）",29,19,19,19,-,-,-,10
167,"ti.04100","2","仙台市","ksanB.0026","4","　　　　19 ゴム製品製造業",5,4,4,4,-,-,-,1
168,"ti.04100","2","仙台市","ksanB.0027","4","　　　　20 なめし革・同製品・毛皮製造業",3,-,-,-,-,-,-,3
169,"ti.04100","2","仙台市","ksanB.0028","4","　　　　21 窯業・土石製品製造業",43,33,32,31,1,-,1,10
170,"ti.04100","2","仙台市","ksanB.0029","4","　　　　22 鉄鋼業",15,11,11,11,-,-,-,4
171,"ti.04100","2","仙台市","ksanB.0030","4","　　　　23 非鉄金属製造業",4,3,3,3,-,-,-,1
172,"ti.04100","2","仙台市","ksanB.0031","4","　　　　24 金属製品製造業",106,89,89,88,1,-,-,17
173,"ti.04100","2","仙台市","ksanB.0032","4","　　　　25 はん用機械器具製造業",20,17,17,17,-,-,-,3
174,"ti.04100","2","仙台市","ksanB.0033","4","　　　　26 生産用機械器具製造業",42,34,34,34,-,-,-,8
175,"ti.04100","2","仙台市","ksanB.0034","4","　　　　27 業務用機械器具製造業",28,25,25,24,1,-,-,3
176,"ti.04100","2","仙台市","ksanB.0035","4","　　　　28 電子部品・デバイス・電子回路製造業",14,14,14,14,-,-,-,-
177,"ti.04100","2","仙台市","ksanB.0036","4","　　　　29 電気機械器具製造業",54,49,49,49,-,-,-,5
178,"ti.04100","2","仙台市","ksanB.0037","4","　　　　30 情報通信機械器具製造業",8,8,8,8,-,-,-,-
179,"ti.04100","2","仙台市","ksanB.0038","4","　　　　31 輸送用機械器具製造業",10,8,8,8,-,-,-,2
180,"ti.04100","2","仙台市","ksanB.0039","4","　　　　32 その他の製造業",151,92,92,92,-,-,-,59
181,"ti.04100","2","仙台市","ksanB.0040","2","　　F 電気・ガス・熱供給・水道業",9,9,7,7,-,-,2,-
182,"ti.04100","2","仙台市","ksanB.0041","4","　　　　33 電気業",5,5,5,5,-,-,-,-
183,"ti.04100","2","仙台市","ksanB.0042","4","　　　　34 ガス業",-,-,-,-,-,-,-,-
184,"ti.04100","2","仙台市","ksanB.0043","4","　　　　35 熱供給業",-,-,-,-,-,-,-,-
185,"ti.04100","2","仙台市","ksanB.0044","4","　　　　36 水道業",4,4,2,2,-,-,2,-
186,"ti.04100","2","仙台市","ksanB.0045","2","　　G 情報通信業",416,403,400,390,2,8,3,13
187,"ti.04100","2","仙台市","ksanB.0046","3","　　　G1 情報通信業（通信業，放送業，映像・音声・文字情報制作業）",126,115,115,110,1,4,-,11
188,"ti.04100","2","仙台市","ksanB.0047","4","　　　　37 通信業",12,12,12,12,-,-,-,-
189,"ti.04100","2","仙台市","ksanB.0048","4","　　　　38 放送業",10,10,10,10,-,-,-,-
190,"ti.04100","2","仙台市","ksanB.0049","4","　　　　41 映像・音声・文字情報制作業",104,93,93,88,1,4,-,11
